ope8_id,city,state,name,degrees_awarded_predominant,size,online_only,avg_net_price_pub,pell_grant_rate,retention_four_year_full_time,part_time_share,act_25th_pctl_cumulative,act_75th_pctl_cumulative,sat_average_all,sat_25th_pctl_math,sat_75th_pctl_math,sat_25th_pctl_reading,sat_75th_pctl_reading,sat_25th_pctl_writing,sat_75th_pctl_writing,race_ethn_white,race_ethn_black,race_ethn_hispanic,race_ethn_asian,race_ethn_two_or_more
1063300,Houston,TX,Houston Community College,Predominantly associate's-degree granting,57742,0,8671,0.6624,NaN,0.6934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1514,0.3104,0.3169,0.0944,0.0141
361200,Houston,TX,University of Houston-Downtown,Predominantly bachelor's-degree granting,13297,0,10898,0.4744,0.6309,0.483,16,21,894,420,510,380,480,NaN,NaN,0.18,0.2529,0.3947,0.0919,0.0092
1323100,Victoria,TX,University of Houston-Victoria,Predominantly bachelor's-degree granting,2879,0,9766,0.4369,0.4781,0.4915,16,21,903,420,518,390,490,NaN,NaN,0.4022,0.1657,0.3109,0.0705,0.0233
365200,Houston,TX,University of Houston,Predominantly bachelor's-degree granting,30357,0,12822,0.3879,0.8463,0.2596,22,27,1136,540,640,490,610,NaN,NaN,0.2843,0.1155,0.2998,0.2122,0.0311
357400,Big Spring,TX,Howard College,Predominantly certificate-degree granting,4044,0,6506,0.3396,NaN,0.73740000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4745,0.0326,0.4471,0.0077,0.0262
357500,Brownwood,TX,Howard Payne University,Predominantly bachelor's-degree granting,1059,0,NaN,0.4253,0.6094,0.0737,18,22,953,440,530,420,520,NaN,NaN,0.6516,0.0944,0.1974,0.0028,0.0349
357700,Austin,TX,Huston-Tillotson University,Predominantly bachelor's-degree granting,924,0,NaN,0.7025,0.5121,0.092,13,17,780,350,450,350,450,NaN,NaN,0.04,0.7305,0.1807,0.0043,0.0032
357800,San Antonio,TX,University of the Incarnate Word,Predominantly bachelor's-degree granting,6346,0,NaN,0.4188,0.6909,0.3448,18,23,967,440,540,430,520,NaN,NaN,0.206,0.0703,0.6013,0.0191,0.011
908200,El Paso,TX,International Business College-El Paso,Predominantly certificate-degree granting,196,0,NaN,0.93,NaN,0.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0765,0.0306,0.8929,0,0
732913,Arlington,TX,ITT Technical Institute-Arlington,Predominantly associate's-degree granting,612,0,NaN,0.6527,NaN,0.1863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3873,0.3121,0.2435,0.0114,0.0196
732907,Houston,TX,ITT Technical Institute-Houston West,Predominantly associate's-degree granting,609,0,NaN,0.7256,NaN,0.0969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1478,0.4056,0.3383,0.0411,0.0099
357900,Jacksonville,TX,Jacksonville College-Main Campus,Predominantly associate's-degree granting,296,0,NaN,0.3393,NaN,0.1014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4595,0.1351,0.3378,0.0068,0.0203
363700,Hawkins,TX,Jarvis Christian College,Predominantly bachelor's-degree granting,578,0,NaN,0.9005,0.5829,0.0156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0363,0.8858,0.0727,0,0
2318200,Dallas,TX,KD College Conservatory of Film and Dramatic Arts,Predominantly associate's-degree granting,153,0,NaN,0.6563,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.268,0.3268,0.2288,0.0131,0.0784
358e3,Kilgore,TX,Kilgore College,Predominantly associate's-degree granting,5764,0,4875,0.3047,NaN,0.5482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6069,0.2049,0.1381,0.0071,0.0236
358100,Beaumont,TX,Lamar University,Predominantly bachelor's-degree granting,9175,0,16109,0.4556,0.5346,0.2802,18,23,974,440,550,430,530,NaN,NaN,0.4936,0.3019,0.1136,0.0384,0.015
2358200,Orange,TX,Lamar State College-Orange,Predominantly certificate-degree granting,1938,0,3478,0.3961,NaN,0.4897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7405,0.1816,0.0588,0.0155,0
2348500,Port Arthur,TX,Lamar State College-Port Arthur,Predominantly associate's-degree granting,1811,0,9632,0.3423,NaN,0.6483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3722,0.3617,0.1844,0.0508,0.011
1229700,Laredo,TX,Laredo Beauty College Inc,Predominantly certificate-degree granting,283,0,NaN,0.8442,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035,0,0.9965,0,0
358200,Laredo,TX,Laredo Community College,Predominantly certificate-degree granting,8048,0,4429,0.5689,NaN,0.6234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0137,0.0016,0.9754,0.0016,6e-4
965100,Laredo,TX,Texas A & M International University,Predominantly bachelor's-degree granting,6560,0,5282,0.5733,0.737,0.3887,16,20,892,410,520,390,491,NaN,NaN,0.0178,0.0061,0.9454,0.0058,0.0021
358300,Baytown,TX,Lee College,Predominantly certificate-degree granting,5775,0,7175,0.3592,NaN,0.7527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.414,0.1477,0.3867,0.0133,0.0109
358400,Longview,TX,LeTourneau University,Predominantly bachelor's-degree granting,2173,0,NaN,0.4086,0.7673,0.3907,22,30,1175,530,660,500,640,NaN,NaN,0.6383,0.0934,0.0911,0.011,0.0341
793804,Grand Prairie,TX,Lincoln College of Technology-Grand Prairie,Predominantly certificate-degree granting,867,0,NaN,0.719,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3806,0.1349,0.4245,0.0046,0.0404
3520300,Lubbock,TX,Lubbock Hair Academy,Predominantly certificate-degree granting,49,0,NaN,0.8193,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0816,0.1633,0.7551,0,0
358600,Lubbock,TX,Lubbock Christian University,Predominantly bachelor's-degree granting,1466,0,NaN,0.3927,0.6975,0.1419,19,24,1010,450,570,440,560,420,560,0.7156,0.0512,0.2012,0.0027,0
709600,Texas City,TX,College of the Mainland,Predominantly associate's-degree granting,4188,0,7864,0.2566,NaN,0.7323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5275,0.1624,0.2734,0.027,0.0045
358800,Belton,TX,University of Mary Hardin-Baylor,Predominantly bachelor's-degree granting,3006,0,NaN,0.4098,0.6597,0.0775,21,27,1069,480,580,460,560,430,530,0.6035,0.1427,0.174,0.0143,0.0173
359e3,Waco,TX,McLennan Community College,Predominantly associate's-degree granting,7302,0,7455,0.4814,NaN,0.4799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5575,0.1693,0.2534,0.0111,7e-4
359100,Abilene,TX,McMurry University,Predominantly bachelor's-degree granting,1157,0,NaN,0.4571,0.5908,0.108,18,24,982,440,550,420,540,NaN,NaN,0.5774,0.1608,0.2074,0.0095,0.0216
661200,Lubbock,TX,Covenant School of Nursing and Allied Health,Predominantly certificate-degree granting,310,0,NaN,0.3625,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6645,0.0194,0.2065,0.0097,0.0355
1276400,Mesquite,TX,Metroplex Beauty School,Predominantly certificate-degree granting,58,0,NaN,0.8381,NaN,0.4483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3793,0.2759,0.3103,0.0172,0.0172
979700,Midland,TX,Midland College,Predominantly associate's-degree granting,3406,0,7030,0.2005,NaN,0.6007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3711,0.0737,0.4789,0.0147,0.012
359200,Wichita Falls,TX,Midwestern State University,Predominantly bachelor's-degree granting,5192,0,9996,0.3738,0.6726,0.2564,19,23,993,460,550,440,540,420,520,0.5782,0.1464,0.1458,0.031,0.0248
849800,San Antonio,TX,Mims Classic Beauty College,Predominantly certificate-degree granting,53,0,NaN,0.494,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3585,0.0566,0.5094,0.0755,0
1013e3,Dallas,TX,Wade College,Predominantly associate's-degree granting,201,0,NaN,0.7048,0.6923,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2488,0.4179,0.1443,0.0199,0.0149
3035300,Austin,TX,Southern Careers Institute-Austin,Predominantly certificate-degree granting,316,0,NaN,0.6722,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1614,0.1266,0.5443,0.0095,0
850300,Dallas,TX,Mountain View College,Predominantly associate's-degree granting,7419,0,6984,0.3767,NaN,0.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1181,0.2612,0.5472,0.0357,0.0098
2261300,San Antonio,TX,Everest Institute-San Antonio,Predominantly certificate-degree granting,493,0,NaN,0.7339,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1602,0.1339,0.57,0.0122,0.0467
1293200,Irving,TX,Tint School of Makeup and Cosmetology-Irving,Predominantly certificate-degree granting,108,0,NaN,0.7342,NaN,0.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1204,0.4167,0.3426,0,0
359300,Corsicana,TX,Navarro College,Predominantly associate's-degree granting,10256,0,8957,0.4539,NaN,0.5663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5528,0.2275,0.1881,0.0068,0.0046
1300300,Dallas,TX,Neilson Beauty College,Predominantly certificate-degree granting,51,0,NaN,0.6552,NaN,0.7647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0784,0.9216,0,0
1114500,The Woodlands,TX,Lone Star College System,Predominantly associate's-degree granting,56288,0,6141,0.3544,NaN,0.6533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3416,0.1817,0.3466,0.0612,0.0279
2077400,Irving,TX,North Lake College,Predominantly associate's-degree granting,9319,0,6822,0.2754,NaN,0.7544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.263,0.2176,0.3578,0.1042,0.0112
359400,Denton,TX,University of North Texas,Predominantly bachelor's-degree granting,31243,0,10774,0.3645,0.7503,0.2278,21,26,1100,510,610,490,600,NaN,NaN,0.5114,0.1423,0.206,0.0535,0.0313
2315400,Mount Pleasant,TX,Northeast Texas Community College,Predominantly associate's-degree granting,3020,0,6421,0.5133,NaN,0.6517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5666,0.1238,0.2407,0.0046,0.0295
407221,Cedar Hill,TX,Northwood University-Texas,Predominantly bachelor's-degree granting,645,0,NaN,0.5229,0.5671,0.1876,17,22,924,420,530,400,490,NaN,NaN,0.2093,0.2729,0.245,0.014,0.0062
2600200,Houston,TX,Ocean Corporation,Predominantly certificate-degree granting,360,0,NaN,0.6498,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4861,0.2556,0.175,0.0222,0.0583
359600,Odessa,TX,Odessa College,Predominantly associate's-degree granting,3781,0,4294,0.2691,NaN,0.6398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2751,0.0428,0.57,0.0087,0
1301600,Arlington,TX,Ogle School Hair Skin Nails-Arlington,Predominantly certificate-degree granting,212,0,NaN,0.7787,NaN,0.2972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3255,0.4104,0.1981,0.0142,0.0377
2230500,Fort Worth,TX,Ogle School Hair Skin Nails-Ft Worth,Predominantly certificate-degree granting,223,0,NaN,0.7136,NaN,0.3498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5471,0.1614,0.2242,0.0135,0.0404
359800,San Antonio,TX,Our Lady of the Lake University,Predominantly bachelor's-degree granting,1509,0,NaN,0.5714,0.557,0.1484,14,21,882,420,500,400,490,NaN,NaN,0.116,0.0769,0.729,0.0093,0
359900,Edinburg,TX,The University of Texas-Pan American,Predominantly bachelor's-degree granting,17200,0,2452,0.6362,0.7627,0.2374,18,21,937,440,540,410,510,400,500,0.0316,0.0057,0.9003,0.0113,0.0038
3064600,Brownsville,TX,The University of Texas at Brownsville,Predominantly bachelor's-degree granting,10379,0,7793,0.575,0.4571,0.4595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0397,0.0064,0.9028,0.0057,1e-4
36e4,Carthage,TX,Panola College,Predominantly certificate-degree granting,2699,0,7734,0.1486,NaN,0.5083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6406,0.2242,0.0963,0.003,0.0159
360100,Paris,TX,Paris Junior College,Predominantly associate's-degree granting,3964,0,6058,0.473,NaN,0.3814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7117,0.1246,0.1254,0.0078,0.0053
360200,Dallas,TX,Paul Quinn College,Predominantly bachelor's-degree granting,243,0,NaN,0.7865,0.5714,0.1111,13,18,775,360,450,360,440,380,490,0.0123,0.8683,0.1111,0,0
363e3,Prairie View,TX,Prairie View A & M University,Predominantly bachelor's-degree granting,6731,0,9394,0.6541,0.6788,0.0738,15,20,845,380,480,370,460,360,450,0.0284,0.8568,0.0588,0.0244,0.011
360300,Ranger,TX,Ranger College,Predominantly certificate-degree granting,1738,0,5293,0.3681,NaN,0.4684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6904,0.0524,0.2319,0.0058,0
4146700,Houston,TX,Aviation Institute of Maintenance-Houston,Predominantly certificate-degree granting,251,0,NaN,0.5267,NaN,0.0199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.247,0.239,0.3705,0.0478,0.0159
360400,Houston,TX,Rice University,Predominantly bachelor's-degree granting,3920,0,NaN,0.1723,0.9817,0.0135,31,34,1454,700,790,670,760,670,770,0.3944,0.0643,0.1505,0.2138,0.0469
850400,Dallas,TX,Richland College,Predominantly associate's-degree granting,15979,0,7580,0.2852,NaN,0.7435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2669,0.2345,0.2988,0.1381,0.0111
946607,McAllen,TX,Kaplan College-McAllen,Predominantly certificate-degree granting,538,0,NaN,0.4438,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0074,0.0019,0.9888,0,0
362100,Austin,TX,Saint Edward's University,Predominantly bachelor's-degree granting,4077,0,NaN,0.344,0.8263,0.156,22,26,1117,510,610,510,610,490,600,0.4307,0.0395,0.3689,0.0275,0.0292
360800,San Antonio,TX,St Philip's College,Predominantly associate's-degree granting,7898,0,4412,0.3204,NaN,0.7986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2535,0.1146,0.5577,0.0258,0.0304
